id,filename_deg,mix_filename,audio_path_resolved,duration_seconds,gt_start,gt_end,pred_start,pred_end,tiou,offset_err,start_offset_err,end_offset_err,start_abs_err,end_abs_err,gt_interval_source,pred_interval_source,mos,predicted_response
nisqa_temporal_00042,c00636_book_07926_chp_0068_reader_02568_35_seg.wav,0042_mix_c00636_book_07926_chp_0068_reader_02568_35_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0042_mix_c00636_book_07926_chp_0068_reader_02568_35_seg.wav,7.0,1.453,3.456,0.25,1.43,0.0,-1.6145,-1.203,-2.026,1.203,2.026,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00043,c09563_2_1211_2_7_001-ch6-speaker_seg58.wav,0043_mix_c09563_2_1211_2_7_001-ch6-speaker_seg58.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0043_mix_c09563_2_1211_2_7_001-ch6-speaker_seg58.wav,9.0,2.607,4.071,5.61,7.01,0.0,2.971,3.003,2.939,3.003,2.939,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00044,c07599_book_05570_chp_0023_reader_02884_41_seg.wav,0044_mix_c07599_book_05570_chp_0023_reader_02884_41_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0044_mix_c07599_book_05570_chp_0023_reader_02884_41_seg.wav,7.0,4.098,5.141,0.27,1.99,0.0,-3.4894999999999996,-3.828,-3.151,3.828,3.151,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00045,c00932_book_00948_chp_0076_reader_08219_8_seg.wav,0045_mix_c00932_book_00948_chp_0076_reader_08219_8_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0045_mix_c00932_book_00948_chp_0076_reader_08219_8_seg.wav,9.0,0.34,2.87,7.01,8.71,0.0,6.255000000000001,6.67,5.840000000000001,6.67,5.840000000000001,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00046,c05978_4_164_2_7_001-ch6-speaker_seg25.wav,0046_mix_c05978_4_164_2_7_001-ch6-speaker_seg25.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0046_mix_c05978_4_164_2_7_001-ch6-speaker_seg25.wav,9.0,5.551,8.55,7.01,8.99,0.4478045943588255,0.9494999999999996,1.4589999999999996,0.4399999999999995,1.4589999999999996,0.4399999999999995,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00047,c09017_2_910_2_7_001-ch6-speaker_seg57.wav,0047_mix_c09017_2_910_2_7_001-ch6-speaker_seg57.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0047_mix_c09017_2_910_2_7_001-ch6-speaker_seg57.wav,12.0,0.91,2.254,5.61,7.01,0.0,4.728,4.7,4.756,4.7,4.756,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00048,c05127_1_497_2_7_001-ch6-speaker_seg18.wav,0048_mix_c05127_1_497_2_7_001-ch6-speaker_seg18.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0048_mix_c05127_1_497_2_7_001-ch6-speaker_seg18.wav,9.0,7.043,8.054,3.76,7.01,0.0,-2.1635000000000004,-3.2830000000000004,-1.0440000000000005,3.2830000000000004,1.0440000000000005,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|3.76|>."
nisqa_temporal_00049,c09767_scm_08784_01196854233_seg.wav,0049_mix_c09767_scm_08784_01196854233_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0049_mix_c09767_scm_08784_01196854233_seg.wav,6.059,1.417,2.527,0.27,1.99,0.2538768276473194,-0.8420000000000001,-1.147,-0.5370000000000001,1.147,0.5370000000000001,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00050,c06700_book_08260_chp_0011_reader_11110_11_seg.wav,0050_mix_c06700_book_08260_chp_0011_reader_11110_11_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0050_mix_c06700_book_08260_chp_0011_reader_11110_11_seg.wav,9.0,2.846,4.365,5.61,7.01,0.0,2.7045,2.7640000000000002,2.6449999999999996,2.7640000000000002,2.6449999999999996,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00051,c09508_book_03549_chp_0005_reader_07726_23_seg.wav,0051_mix_c09508_book_03549_chp_0005_reader_07726_23_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0051_mix_c09508_book_03549_chp_0005_reader_07726_23_seg.wav,12.0,5.497,7.23,5.61,7.01,0.8078476630121172,-0.0535000000000001,0.11300000000000043,-0.22000000000000064,0.11300000000000043,0.22000000000000064,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00052,c01266_4_161_2_7_001-ch6-speaker_seg23.wav,0052_mix_c01266_4_161_2_7_001-ch6-speaker_seg23.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0052_mix_c01266_4_161_2_7_001-ch6-speaker_seg23.wav,10.0,6.969,9.593,7.01,8.71,0.6478658536585371,-0.4209999999999998,0.04099999999999948,-0.8829999999999991,0.04099999999999948,0.8829999999999991,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00053,c05598_2_22_2_7_001-ch6-speaker_seg34.wav,0053_mix_c05598_2_22_2_7_001-ch6-speaker_seg34.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0053_mix_c05598_2_22_2_7_001-ch6-speaker_seg34.wav,9.0,6.816,8.34,7.01,8.71,0.7022175290390704,0.2820000000000005,0.19399999999999995,0.370000000000001,0.19399999999999995,0.370000000000001,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00054,c09213_2_579_2_7_001-ch6-speaker_seg93.wav,0054_mix_c09213_2_579_2_7_001-ch6-speaker_seg93.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0054_mix_c09213_2_579_2_7_001-ch6-speaker_seg93.wav,7.0,3.027,4.134,0.25,1.43,0.0,-2.7405000000000004,-2.777,-2.7040000000000006,2.777,2.7040000000000006,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00055,c09904_1_230_2_7_001-ch6-speaker_seg12.wav,0055_mix_c09904_1_230_2_7_001-ch6-speaker_seg12.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0055_mix_c09904_1_230_2_7_001-ch6-speaker_seg12.wav,7.0,2.071,3.324,0.25,1.43,0.0,-1.8575,-1.8210000000000002,-1.894,1.8210000000000002,1.894,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_00056,c08963_book_03055_chp_0002_reader_00171_26_seg.wav,0056_mix_c08963_book_03055_chp_0002_reader_00171_26_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0056_mix_c08963_book_03055_chp_0002_reader_00171_26_seg.wav,10.0,3.082,5.235,7.01,8.71,0.0,3.7015000000000002,3.928,3.4750000000000005,3.928,3.4750000000000005,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00057,c05260_3_61_2_7_001-ch6-speaker_seg57.wav,0057_mix_c05260_3_61_2_7_001-ch6-speaker_seg57.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0057_mix_c05260_3_61_2_7_001-ch6-speaker_seg57.wav,9.0,5.011,6.031,7.01,8.71,0.0,2.3390000000000004,1.9989999999999997,2.679000000000001,1.9989999999999997,2.679000000000001,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00058,c02919_sof_00295_00256719254_seg.wav,0058_mix_c02919_sof_00295_00256719254_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0058_mix_c02919_sof_00295_00256719254_seg.wav,9.984,1.061,3.027,7.01,8.99,0.0,5.9559999999999995,5.949,5.963,5.949,5.963,mix_deg_segments,token,2.75,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00059,c01292_nom_05223_00143585270_seg.wav,0059_mix_c01292_nom_05223_00143585270_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0059_mix_c01292_nom_05223_00143585270_seg.wav,7.936,1.372,3.991,0.27,1.99,0.16608438591776403,-1.5515000000000003,-1.102,-2.0010000000000003,1.102,2.0010000000000003,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00060,c08113_book_05459_chp_0008_reader_06398_0_seg.wav,0060_mix_c08113_book_05459_chp_0008_reader_06398_0_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0060_mix_c08113_book_05459_chp_0008_reader_06398_0_seg.wav,10.0,0.861,3.081,7.01,8.71,0.0,5.889000000000001,6.149,5.629000000000001,6.149,5.629000000000001,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00061,c07900_book_06687_chp_0007_reader_09006_1_seg.wav,0061_mix_c07900_book_06687_chp_0007_reader_09006_1_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0061_mix_c07900_book_06687_chp_0007_reader_09006_1_seg.wav,11.0,1.068,2.841,7.01,8.71,0.0,5.9055,5.942,5.869000000000001,5.942,5.869000000000001,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00062,c00958_1_794_2_7_001-ch6-speaker_seg27.wav,0062_mix_c00958_1_794_2_7_001-ch6-speaker_seg27.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0062_mix_c00958_1_794_2_7_001-ch6-speaker_seg27.wav,11.0,4.923,6.827,7.01,8.71,0.0,1.9850000000000003,2.0869999999999997,1.883000000000001,2.0869999999999997,1.883000000000001,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_00063,c09940_1_195_2_7_001-ch6-speaker_seg10.wav,0063_mix_c09940_1_195_2_7_001-ch6-speaker_seg10.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0063_mix_c09940_1_195_2_7_001-ch6-speaker_seg10.wav,11.0,4.986,7.165,7.01,8.99,0.03871128871128877,1.9245,2.024,1.8250000000000002,2.024,1.8250000000000002,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_00064,c00878_4_1343_2_7_001-ch6-speaker_seg15.wav,0064_mix_c00878_4_1343_2_7_001-ch6-speaker_seg15.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0064_mix_c00878_4_1343_2_7_001-ch6-speaker_seg15.wav,8.0,2.948,4.482,0.27,1.99,0.0,-2.585,-2.678,-2.492,2.678,2.492,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_00065,c02683_book_02396_chp_0002_reader_11053_60_seg.wav,0065_mix_c02683_book_02396_chp_0002_reader_11053_60_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0065_mix_c02683_book_02396_chp_0002_reader_11053_60_seg.wav,10.0,0.124,1.644,5.61,7.54,0.0,5.691000000000001,5.486000000000001,5.896,5.486000000000001,5.896,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_00066,c01220_3_795_2_7_001-ch6-speaker_seg13.wav,0066_mix_c01220_3_795_2_7_001-ch6-speaker_seg13.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0066_mix_c01220_3_795_2_7_001-ch6-speaker_seg13.wav,10.0,4.661,6.425,5.61,7.01,0.34695615155385245,0.7670000000000003,0.9490000000000007,0.585,0.9490000000000007,0.585,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_00067,c00961_4_259_2_7_001-ch6-speaker_seg119.wav,0067_mix_c00961_4_259_2_7_001-ch6-speaker_seg119.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/0067_mix_c00961_4_259_2_7_001-ch6-speaker_seg119.wav,6.0,0.533,1.599,0.25,1.43,0.6649369903632321,-0.22600000000000003,-0.28300000000000003,-0.16900000000000004,0.28300000000000003,0.16900000000000004,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
